filename,split,channel,min,max,mean,std,rms
3.edf,train,EEG P2,0.000172,0.000258,0.000222,8e-06,0.000222
3.edf,train,EEG P6,0.000115,0.000235,0.00018,9e-06,0.00018
3.edf,train,EEG PO5,0.000115,0.000327,0.00021,1.1e-05,0.00021
3.edf,train,EEG PO3,0.000138,0.000281,0.000216,1e-05,0.000217
3.edf,train,EEG PO4,0.000129,0.000237,0.000189,1e-05,0.000189
3.edf,train,EEG PO6,0.000123,0.000242,0.000193,1e-05,0.000194
3.edf,train,EEG FT7,0.000139,0.000265,0.000209,1e-05,0.000209
3.edf,train,EEG FT8,0.000132,0.000247,0.00019,9e-06,0.000191
3.edf,train,EEG TP7,7.9e-05,0.000329,0.000223,1.4e-05,0.000224
3.edf,train,EEG TP8,0.000133,0.000336,0.000225,1e-05,0.000225
3.edf,train,EEG PO7,6.8e-05,0.000383,0.000209,1.2e-05,0.000209
3.edf,train,EEG PO8,0.000114,0.000256,0.000192,1.2e-05,0.000192
3.edf,train,EEG FT9,-2.7e-05,0.000172,0.000106,1.2e-05,0.000107
3.edf,train,EEG FT10,4.1e-05,0.000168,0.000105,1.1e-05,0.000105
3.edf,train,EEG TPP9h,-0.000196,0.000101,-4.3e-05,1.8e-05,4.7e-05
3.edf,train,EEG TPP10h,-4.9e-05,0.000268,0.000106,1.2e-05,0.000107
3.edf,train,EEG PO9,-0.00026,0.000263,0.000115,1.4e-05,0.000116
3.edf,train,EEG PO10,-0.000182,1.2e-05,-7.2e-05,1.3e-05,7.3e-05
3.edf,train,EEG P9,-0.000186,0.000198,0.0001,1.7e-05,0.000102
3.edf,train,EEG P10,-0.000245,0.000261,9.6e-05,1.3e-05,9.6e-05
3.edf,train,EEG AFF1,6.3e-05,0.000277,0.000105,1.4e-05,0.000106
3.edf,train,EEG AFz,-0.000119,0.000193,-6.2e-05,1.9e-05,6.5e-05
3.edf,train,EEG AFF2,2.5e-05,0.000234,7.1e-05,1.2e-05,7.2e-05
3.edf,train,EEG FFC5h,-0.000103,3.9e-05,-5.9e-05,1e-05,6e-05
3.edf,train,EEG FFC3h,-9.6e-05,2.9e-05,-5.8e-05,8e-06,5.9e-05
3.edf,train,EEG FFC4h,5.2e-05,0.000171,8.9e-05,7e-06,8.9e-05
3.edf,train,EEG FFC6h,-0.000102,3.3e-05,-6.3e-05,8e-06,6.4e-05
3.edf,train,EEG FCC5h,4.7e-05,0.000136,9e-05,7e-06,9e-05
3.edf,train,EEG FCC3h,0.000145,0.000212,0.000177,5e-06,0.000177
3.edf,train,EEG FCC4h,0.000142,0.000197,0.000163,4e-06,0.000163
3.edf,train,EEG FCC6h,3.9e-05,0.000108,7e-05,6e-06,7e-05
3.edf,train,EEG CCP5h,0.000123,0.000215,0.00017,7e-06,0.00017
3.edf,train,EEG CCP3h,0.000129,0.000184,0.00016,5e-06,0.00016
3.edf,train,EEG CCP4h,0.000147,0.000198,0.000175,5e-06,0.000176
3.edf,train,EEG CCP6h,0.000163,0.000241,0.000204,7e-06,0.000204
3.edf,train,EEG CPP5h,0.000106,0.000257,0.000182,9e-06,0.000182
3.edf,train,EEG CPP3h,0.000119,0.000215,0.000172,8e-06,0.000172
3.edf,train,EEG CPP4h,0.000134,0.000213,0.000177,8e-06,0.000178
3.edf,train,EEG CPP6h,9.6e-05,0.000188,0.000149,8e-06,0.000149
3.edf,train,EEG PPO1,0.000101,0.000201,0.000163,9e-06,0.000163
3.edf,train,EEG PPO2,0.000119,0.000216,0.000174,9e-06,0.000175
3.edf,train,EEG I1,3.4e-05,0.000357,0.000199,1.3e-05,0.0002
3.edf,train,EEG Iz,8.4e-05,0.000267,0.000179,1.3e-05,0.000179
3.edf,train,EEG I2,4.7e-05,0.000271,0.000155,1.3e-05,0.000156
3.edf,train,EEG AFp3h,-0.000215,0.000194,-0.00014,2.5e-05,0.000142
3.edf,train,EEG AFp4h,-0.000226,0.000187,-0.000153,2.4e-05,0.000155
3.edf,train,EEG AFF5h,-0.000183,0.000106,-0.000121,1.8e-05,0.000122
3.edf,train,EEG AFF6h,-0.000178,7.8e-05,-0.000114,1.4e-05,0.000115
3.edf,train,EEG FFT7h,-0.000191,-2.8e-05,-0.00013,1.1e-05,0.000131
3.edf,train,EEG FFC1h,-0.000172,-4e-05,-0.000135,8e-06,0.000135
3.edf,train,EEG FFC2h,-9.3e-05,3e-05,-5.9e-05,7e-06,6e-05
3.edf,train,EEG FFT8h,-0.000179,-3.3e-05,-0.000135,9e-06,0.000135
3.edf,train,EEG FTT9h,-0.000221,-6.6e-05,-0.00013,1.2e-05,0.000131
3.edf,train,EEG FTT7h,-0.000181,-7.8e-05,-0.000126,9e-06,0.000126
3.edf,train,EEG FCC1h,-0.000138,-9.2e-05,-0.000119,3e-06,0.000119
3.edf,train,EEG FCC2h,-0.000154,-0.000116,-0.00014,2e-06,0.00014
3.edf,train,EEG FTT8h,-0.000183,-7.9e-05,-0.000127,9e-06,0.000127
3.edf,train,EEG FTT10h,-0.000212,-7.7e-05,-0.000136,1e-05,0.000137
3.edf,train,EEG TTP7h,-0.0002,-6.1e-05,-0.000124,1e-05,0.000124
3.edf,train,EEG CCP1h,-0.000119,-8.1e-05,-9.8e-05,3e-06,9.8e-05
3.edf,train,EEG CCP2h,0.000195,0.000234,0.000216,3e-06,0.000216
3.edf,train,EEG TTP8h,0.000164,0.000279,0.000219,9e-06,0.000219
3.edf,train,EEG TPP7h,-0.000157,9.7e-05,-3.7e-05,1.1e-05,3.9e-05
3.edf,train,EEG CPP1h,0.000144,0.000221,0.000184,7e-06,0.000184
3.edf,train,EEG CPP2h,0.00015,0.00023,0.000193,8e-06,0.000194
3.edf,train,EEG TPP8h,0.000114,0.000279,0.000188,1e-05,0.000189
3.edf,train,EEG PPO9h,-7e-06,0.000438,0.00021,1.4e-05,0.00021
3.edf,train,EEG PPO5h,0.000119,0.000296,0.000204,1e-05,0.000204
3.edf,train,EEG PPO6h,0.000126,0.000234,0.000189,9e-06,0.000189
3.edf,train,EEG PPO10h,0.000107,0.000307,0.000202,1.2e-05,0.000203
3.edf,train,EEG POO9h,-2.8e-05,0.000312,0.000178,1.3e-05,0.000179
3.edf,train,EEG POO3h,0.000117,0.000256,0.000191,1.2e-05,0.000192
3.edf,train,EEG POO4h,0.000126,0.000253,0.000198,1.1e-05,0.000198
3.edf,train,EEG POO10h,9.3e-05,0.000256,0.000182,1.2e-05,0.000183
3.edf,train,EEG OI1h,9.5e-05,0.000278,0.000187,1.3e-05,0.000187
3.edf,train,EEG OI2h,9.8e-05,0.000253,0.000188,1.2e-05,0.000189
4.edf,train,EEG Fp1,-0.000444,0.000934,-1.8e-05,3.1e-05,3.6e-05
4.edf,train,EEG Fp2,-0.000266,0.000745,-3.9e-05,2.5e-05,4.6e-05
4.edf,train,EEG Fpz,-0.000692,0.00067,-1.7e-05,2.2e-05,2.8e-05
4.edf,train,EEG F7,-0.000763,0.00051,-2.1e-05,1.8e-05,2.8e-05
4.edf,train,EEG F3,-0.000153,0.000262,1.1e-05,1.2e-05,1.6e-05
4.edf,train,EEG Fz,-3e-06,0.000125,6.2e-05,1e-05,6.3e-05
4.edf,train,EEG F4,-0.000318,0.000486,-2.1e-05,1.4e-05,2.5e-05
4.edf,train,EEG F8,-0.000497,0.000221,-2.5e-05,1.3e-05,2.8e-05
4.edf,train,EEG FC5,-0.000302,0.000169,-1.1e-05,1.1e-05,1.6e-05
4.edf,train,EEG FC1,-9.2e-05,3e-05,-3.3e-05,7e-06,3.4e-05
4.edf,train,EEG FC2,-5.5e-05,0.000123,5.1e-05,6e-06,5.1e-05
4.edf,train,EEG FC6,-0.000344,0.000155,-3.4e-05,1.2e-05,3.6e-05
4.edf,train,EEG M1,-0.00036,0.000325,-2.6e-05,1.6e-05,3e-05
4.edf,train,EEG T7,-0.000346,0.000228,-1.7e-05,1.6e-05,2.3e-05
4.edf,train,EEG C3,-0.000132,0.000114,-3.1e-05,8e-06,3.2e-05
4.edf,train,EEG Cz,1.6e-05,2.5e-05,2.1e-05,1e-06,2.1e-05
4.edf,train,EEG C4,7.2e-05,0.000298,0.000157,1e-05,0.000158
4.edf,train,EEG T8,-0.000119,0.000412,0.000167,1.3e-05,0.000168
4.edf,train,EEG M2,-0.00031,0.000529,-1.2e-05,2.2e-05,2.5e-05
4.edf,train,EEG CP5,2.7e-05,0.000397,0.000154,9e-06,0.000155
4.edf,train,EEG CP1,0.000141,0.000208,0.000175,6e-06,0.000176
4.edf,train,EEG CP2,0.000131,0.000235,0.000181,1.4e-05,0.000181
4.edf,train,EEG CP6,6e-05,0.000323,0.000144,1e-05,0.000144
4.edf,train,EEG P7,-9.5e-05,0.000234,0.000162,1.2e-05,0.000163
4.edf,train,EEG P3,7.6e-05,0.000236,0.000168,1e-05,0.000168
4.edf,train,EEG Pz,0.000106,0.000199,0.000157,8e-06,0.000158
4.edf,train,EEG P4,6.7e-05,0.000193,0.000141,1.1e-05,0.000142
4.edf,train,EEG P8,-0.000462,0.000421,0.000156,1.8e-05,0.000157
4.edf,train,EEG POz,4.3e-05,0.000216,0.00014,1.3e-05,0.00014
4.edf,train,EEG O1,3.2e-05,0.000298,0.000179,1.2e-05,0.000179
4.edf,train,EEG Oz,-4.2e-05,0.000252,0.000161,1.2e-05,0.000162
4.edf,train,EEG O2,-1.2e-05,0.00029,0.000159,1.2e-05,0.000159
4.edf,train,EOG EOGh,-0.003059,0.007187,0.000153,0.000137,0.000205
4.edf,train,EOG EOGv,-0.000502,0.000991,-0.000125,4.8e-05,0.000133
4.edf,train,EMG EMG_RH,-0.000393,0.000921,0.000173,2.8e-05,0.000175
4.edf,train,EMG EMG_LH,-0.001037,0.000962,-0.000134,3.2e-05,0.000138
4.edf,train,EMG EMG_RF,-0.000341,0.000122,-0.000125,1e-05,0.000125
4.edf,train,EEG AF7,-0.000521,0.000758,3e-06,2e-05,2.1e-05
4.edf,train,EEG AF3,-0.000178,0.000262,5e-06,1.2e-05,1.3e-05
4.edf,train,EEG AF4,-0.000193,0.000263,-6e-06,1.4e-05,1.5e-05
4.edf,train,EEG AF8,-0.000578,0.000455,9.7e-05,1.8e-05,9.9e-05
4.edf,train,EEG F5,-0.000381,0.000367,-5.8e-05,1.3e-05,6e-05
4.edf,train,EEG F1,-0.000126,5.7e-05,-4.1e-05,1e-05,4.2e-05
4.edf,train,EEG F2,1.3e-05,0.000225,8.2e-05,1.4e-05,8.3e-05
4.edf,train,EEG F6,-0.000359,0.000489,-4.2e-05,1.3e-05,4.5e-05
4.edf,train,EEG FC3,-0.000122,0.000122,-3.9e-05,9e-06,4e-05
4.edf,train,EEG FCz,-6.8e-05,2e-05,-2.4e-05,9e-06,2.6e-05
4.edf,train,EEG FC4,-0.000221,0.000293,6e-06,9e-06,1.1e-05
4.edf,train,EEG C5,-0.000175,0.000141,-6.3e-05,1e-05,6.3e-05
4.edf,train,EEG C1,-6.7e-05,-1e-06,-4.3e-05,4e-06,4.3e-05
4.edf,train,EEG C2,-8e-05,-2e-06,-4.8e-05,5e-06,4.8e-05
4.edf,train,EEG C6,-0.000211,0.000124,-5e-05,1e-05,5.1e-05
4.edf,train,EEG CP3,-9.2e-05,5.2e-05,-4.2e-05,1.2e-05,4.4e-05
4.edf,train,EEG CPz,0.000173,0.000262,0.000218,1.1e-05,0.000218
4.edf,train,EEG CP4,0.00017,0.000213,0.000194,3e-06,0.000194
4.edf,train,EEG P5,-0.000199,0.000153,1e-05,1.4e-05,1.7e-05
4.edf,train,EEG P1,0.00016,0.000252,0.000214,8e-06,0.000214
4.edf,train,EEG P2,0.00016,0.000269,0.000228,9e-06,0.000228
4.edf,train,EEG P6,9.4e-05,0.000263,0.000182,1.3e-05,0.000183
4.edf,train,EEG PO5,0.000128,0.000282,0.000215,1.4e-05,0.000216
4.edf,train,EEG PO3,4.9e-05,0.000355,0.00022,1.4e-05,0.00022
4.edf,train,EEG PO4,7.1e-05,0.000331,0.000193,1.4e-05,0.000194
4.edf,train,EEG PO6,9.8e-05,0.000355,0.000198,1.2e-05,0.000198
4.edf,train,EEG FT7,-0.000201,0.000459,0.000215,1.2e-05,0.000215
4.edf,train,EEG FT8,-0.00015,0.00037,0.000196,1.3e-05,0.000197
4.edf,train,EEG TP7,-0.000122,0.000736,0.000231,1.2e-05,0.000231
4.edf,train,EEG TP8,-0.000103,0.00049,0.000227,1.5e-05,0.000228
4.edf,train,EEG PO7,-0.000324,0.000402,0.000214,1.2e-05,0.000214
4.edf,train,EEG PO8,-6.8e-05,0.0003,0.000201,1.4e-05,0.000201
4.edf,train,EEG FT9,-0.000258,0.001407,0.000111,2e-05,0.000113
4.edf,train,EEG FT10,-0.000201,0.000614,0.000111,1.7e-05,0.000112
4.edf,train,EEG TPP9h,-0.001271,0.000443,-3.7e-05,1.5e-05,4e-05
4.edf,train,EEG TPP10h,-0.001526,0.00068,0.000111,1.4e-05,0.000112
4.edf,train,EEG PO9,-0.000414,0.000311,0.000122,1.2e-05,0.000122
4.edf,train,EEG PO10,-0.00053,0.000179,-6.8e-05,1.2e-05,6.9e-05
4.edf,train,EEG P9,-0.000439,0.000253,0.000105,1.6e-05,0.000106
4.edf,train,EEG P10,-0.000594,0.000251,0.0001,1.8e-05,0.000101
4.edf,train,EEG AFF1,4.4e-05,0.00021,0.000112,1.2e-05,0.000113
4.edf,train,EEG AFz,-0.000129,7.9e-05,-5.6e-05,1.3e-05,5.7e-05
4.edf,train,EEG AFF2,1e-05,0.000162,7.4e-05,1.1e-05,7.5e-05
4.edf,train,EEG FFC5h,-0.000628,0.000552,-5.3e-05,1e-05,5.4e-05
4.edf,train,EEG FFC3h,-0.000198,9.5e-05,-5e-05,9e-06,5.1e-05
4.edf,train,EEG FFC4h,-4.3e-05,0.000263,9.1e-05,9e-06,9.1e-05
4.edf,train,EEG FFC6h,-0.00044,0.000456,-6e-05,1.2e-05,6.2e-05
4.edf,train,EEG FCC5h,-0.000209,0.000699,9.5e-05,1e-05,9.6e-05
4.edf,train,EEG FCC3h,0.000113,0.000325,0.000187,8e-06,0.000188
4.edf,train,EEG FCC4h,7.4e-05,0.00029,0.000167,8e-06,0.000167
4.edf,train,EEG FCC6h,-0.000131,0.000423,7.6e-05,9e-06,7.7e-05
4.edf,train,EEG CCP5h,5.4e-05,0.00032,0.000174,9e-06,0.000175
4.edf,train,EEG CCP3h,0.000105,0.00024,0.000163,1.3e-05,0.000163
4.edf,train,EEG CCP4h,0.000137,0.000244,0.00018,7e-06,0.00018
4.edf,train,EEG CCP6h,0.00014,0.0003,0.000208,9e-06,0.000208
4.edf,train,EEG CPP5h,9.7e-05,0.000257,0.000187,9e-06,0.000188
4.edf,train,EEG CPP3h,0.00013,0.000231,0.000177,7e-06,0.000177
4.edf,train,EEG CPP4h,0.000132,0.000222,0.000185,7e-06,0.000185
4.edf,train,EEG CPP6h,6.2e-05,0.000218,0.000155,9e-06,0.000156
4.edf,train,EEG PPO1,8.9e-05,0.00023,0.000167,1.2e-05,0.000167
4.edf,train,EEG PPO2,0.000102,0.000232,0.000179,9e-06,0.000179
4.edf,train,EEG I1,1.8e-05,0.00035,0.000206,1.2e-05,0.000207
4.edf,train,EEG Iz,3.8e-05,0.000291,0.000185,1.2e-05,0.000186
4.edf,train,EEG I2,-7e-06,0.000277,0.000159,1.2e-05,0.000159
4.edf,train,EEG AFp3h,-0.000526,0.0003,-0.000134,1.6e-05,0.000135
4.edf,train,EEG AFp4h,-0.00044,0.000187,-0.000149,1.6e-05,0.00015
4.edf,train,EEG AFF5h,-0.000308,0.000144,-0.000114,1.2e-05,0.000114
4.edf,train,EEG AFF6h,-0.000407,0.000413,-0.000107,1.4e-05,0.000108
4.edf,train,EEG FFT7h,-0.000418,5.6e-05,-0.000125,1.1e-05,0.000126
4.edf,train,EEG FFC1h,-0.0002,-5.9e-05,-0.000129,1.6e-05,0.00013
4.edf,train,EEG FFC2h,-0.000128,2.1e-05,-5.5e-05,1e-05,5.6e-05
4.edf,train,EEG FFT8h,-0.000573,1.7e-05,-0.000128,1.3e-05,0.000128
4.edf,train,EEG FTT9h,-0.00046,0.000254,-0.000122,1.3e-05,0.000123
4.edf,train,EEG FTT7h,-0.000546,0.000122,-0.000121,1.2e-05,0.000122
4.edf,train,EEG FCC1h,-0.000174,-8.7e-05,-0.000114,5e-06,0.000114
4.edf,train,EEG FCC2h,-0.000214,-7.9e-05,-0.000134,5e-06,0.000134
4.edf,train,EEG FTT8h,-0.000489,0.000121,-0.000118,1.2e-05,0.000118
4.edf,train,EEG FTT10h,-0.00043,4e-05,-0.000131,1.5e-05,0.000132
4.edf,train,EEG TTP7h,-0.000329,0.000133,-0.000115,1e-05,0.000116
4.edf,train,EEG CCP1h,-0.000102,-8.6e-05,-9.2e-05,1e-06,9.2e-05
4.edf,train,EEG CCP2h,0.000203,0.00024,0.000223,3e-06,0.000223
4.edf,train,EEG TTP8h,6.5e-05,0.000465,0.000225,1e-05,0.000225
4.edf,train,EEG TPP7h,-0.000284,4.5e-05,-2.9e-05,1.1e-05,3.1e-05
4.edf,train,EEG CPP1h,0.000152,0.000221,0.00019,7e-06,0.00019
4.edf,train,EEG CPP2h,0.000155,0.000235,0.000198,8e-06,0.000198
4.edf,train,EEG TPP8h,3.9e-05,0.000503,0.000195,1.1e-05,0.000195
4.edf,train,EEG PPO9h,-0.000318,0.000405,0.000216,1.2e-05,0.000217
4.edf,train,EEG PPO5h,0.000121,0.000276,0.000209,1.5e-05,0.00021
4.edf,train,EEG PPO6h,5.8e-05,0.000341,0.000192,1.3e-05,0.000193
4.edf,train,EEG PPO10h,-0.000433,0.000487,0.00021,1.8e-05,0.000211
4.edf,train,EEG POO9h,-1.7e-05,0.000322,0.000184,1.2e-05,0.000185
4.edf,train,EEG POO3h,5.3e-05,0.000314,0.000196,1.1e-05,0.000197
4.edf,train,EEG POO4h,0.0,0.000297,0.000205,1.2e-05,0.000205
4.edf,train,EEG POO10h,1.7e-05,0.000306,0.000189,1.2e-05,0.000189
4.edf,train,EEG OI1h,3.3e-05,0.000368,0.000192,1.2e-05,0.000192
4.edf,train,EEG OI2h,2e-05,0.000314,0.000193,1.2e-05,0.000194
5.edf,train,EEG Fp1,-0.000244,0.000223,-8e-06,3.8e-05,3.9e-05
5.edf,train,EEG Fp2,-0.000147,0.000182,-2.9e-05,3.6e-05,4.6e-05
5.edf,train,EEG Fpz,-0.000205,0.000224,-8e-06,3.8e-05,3.9e-05
5.edf,train,EEG F7,-0.000238,0.00016,-1.5e-05,2e-05,2.5e-05
5.edf,train,EEG F3,-4.5e-05,0.000149,1.3e-05,1.2e-05,1.7e-05
5.edf,train,EEG Fz,1e-05,0.000126,5.6e-05,1.1e-05,5.7e-05
5.edf,train,EEG F4,-9.4e-05,0.000101,-1.2e-05,1.1e-05,1.6e-05
5.edf,train,EEG F8,-0.000212,0.000135,-2.1e-05,1.6e-05,2.6e-05
5.edf,train,EEG FC5,-0.000106,7e-05,-1e-05,1.1e-05,1.4e-05
5.edf,train,EEG FC1,-5e-05,1e-05,-2.2e-05,5e-06,2.2e-05
5.edf,train,EEG FC2,1.4e-05,7.5e-05,4.4e-05,6e-06,4.5e-05
5.edf,train,EEG FC6,-9.8e-05,6e-05,-2.5e-05,1e-05,2.7e-05
5.edf,train,EEG M1,-0.000273,0.000101,-2.2e-05,1.8e-05,2.8e-05
5.edf,train,EEG T7,-0.000272,7.8e-05,-9e-06,1.2e-05,1.5e-05
5.edf,train,EEG C3,-7.5e-05,1.8e-05,-2.5e-05,7e-06,2.6e-05
5.edf,train,EEG Cz,1.8e-05,2.8e-05,2.3e-05,2e-06,2.3e-05
5.edf,train,EEG C4,0.000124,0.000206,0.000163,6e-06,0.000163
5.edf,train,EEG T8,-0.000258,0.000313,0.000176,1.2e-05,0.000176
5.edf,train,EEG M2,-0.000188,0.000997,-2e-06,2.9e-05,2.9e-05
5.edf,train,EEG CP5,7.9e-05,0.000225,0.000157,1e-05,0.000158
5.edf,train,EEG CP1,0.00013,0.000201,0.000165,7e-06,0.000165
5.edf,train,EEG CP2,0.00015,0.000223,0.000188,6e-06,0.000188
5.edf,train,EEG CP6,8e-05,0.000204,0.000148,1e-05,0.000148
5.edf,train,EEG P7,5.3e-05,0.000251,0.000168,1.3e-05,0.000169
5.edf,train,EEG P3,0.000107,0.00023,0.000174,1e-05,0.000174
5.edf,train,EEG Pz,0.000113,0.000209,0.000161,8e-06,0.000161
5.edf,train,EEG P4,8.1e-05,0.000201,0.000147,1e-05,0.000147
5.edf,train,EEG P8,6e-06,0.000247,0.000163,1.5e-05,0.000164
5.edf,train,EEG POz,4.9e-05,0.000207,0.000131,1.2e-05,0.000132
5.edf,train,EEG O1,6.9e-05,0.000278,0.000184,1.4e-05,0.000185
5.edf,train,EEG Oz,-6.2e-05,0.000386,0.000162,1.7e-05,0.000163
5.edf,train,EEG O2,1.4e-05,0.00048,0.000165,1.7e-05,0.000166
5.edf,train,EOG EOGh,-0.004146,0.004796,0.000294,0.000411,0.000506
5.edf,train,EOG EOGv,-0.00087,0.000398,-0.000102,0.000123,0.00016
5.edf,train,EMG EMG_RH,-0.001182,0.001405,0.000169,5.4e-05,0.000177
5.edf,train,EMG EMG_LH,-0.002601,0.000801,-0.000119,8.8e-05,0.000148
5.edf,train,EMG EMG_RF,-0.000623,0.000375,-0.000108,1.5e-05,0.000109
5.edf,train,EEG AF7,-0.000315,0.000247,4e-06,3.3e-05,3.4e-05
5.edf,train,EEG AF3,-0.000121,0.000128,6e-06,2e-05,2.1e-05
5.edf,train,EEG AF4,-8.9e-05,0.000115,-3e-06,1.9e-05,2e-05
5.edf,train,EEG AF8,-0.000117,0.000321,9.2e-05,3e-05,9.7e-05
5.edf,train,EEG F5,-0.000262,0.000138,-5e-05,1.6e-05,5.3e-05
5.edf,train,EEG F1,-8.2e-05,3.3e-05,-3.6e-05,1.1e-05,3.8e-05
5.edf,train,EEG F2,3.2e-05,0.000138,7.9e-05,1e-05,8e-05
5.edf,train,EEG F6,-0.000208,0.000174,-3.6e-05,1.5e-05,3.9e-05
5.edf,train,EEG FC3,-8.5e-05,1.2e-05,-3.4e-05,7e-06,3.5e-05
5.edf,train,EEG FCz,-4.3e-05,1.1e-05,-1.7e-05,5e-06,1.7e-05
5.edf,train,EEG FC4,-3.9e-05,6.9e-05,1.5e-05,7e-06,1.7e-05
5.edf,train,EEG C5,-0.000145,1.1e-05,-5.8e-05,1e-05,5.9e-05
5.edf,train,EEG C1,-6.2e-05,-2.5e-05,-4.1e-05,3e-06,4.1e-05
5.edf,train,EEG C2,-6.8e-05,-1.9e-05,-4.3e-05,5e-06,4.3e-05
5.edf,train,EEG C6,-0.000106,1.1e-05,-4.5e-05,9e-06,4.6e-05
5.edf,train,EEG CP3,-8.6e-05,1e-05,-3.3e-05,8e-06,3.3e-05
5.edf,train,EEG CPz,0.000176,0.000235,0.000205,7e-06,0.000206
5.edf,train,EEG CP4,0.000173,0.000203,0.000188,3e-06,0.000188
5.edf,train,EEG P5,-7.3e-05,8.5e-05,1.7e-05,1.1e-05,2e-05
5.edf,train,EEG P1,0.000164,0.000267,0.00022,9e-06,0.00022
5.edf,train,EEG P2,0.000175,0.000275,0.000229,9e-06,0.000229
5.edf,train,EEG P6,9.3e-05,0.000256,0.000187,1.2e-05,0.000188
5.edf,train,EEG PO5,0.000112,0.000291,0.000219,1.3e-05,0.000219
5.edf,train,EEG PO3,0.000145,0.000302,0.000228,1.2e-05,0.000229
5.edf,train,EEG PO4,0.000102,0.00026,0.000197,1.2e-05,0.000197
5.edf,train,EEG PO6,3.1e-05,0.00038,0.000188,1.5e-05,0.000189
5.edf,train,EEG FT7,-0.0001,0.000443,0.000221,1.3e-05,0.000222
5.edf,train,EEG FT8,2e-06,0.000308,0.000203,1.2e-05,0.000203
5.edf,train,EEG TP7,0.000112,0.000318,0.000235,1.3e-05,0.000236
5.edf,train,EEG TP8,0.000143,0.000304,0.000237,1.3e-05,0.000237
5.edf,train,EEG PO7,3.5e-05,0.000463,0.000218,1.5e-05,0.000219
5.edf,train,EEG PO8,7.9e-05,0.000291,0.000203,1.5e-05,0.000204
5.edf,train,EEG FT9,-8.8e-05,0.000279,0.000103,1.8e-05,0.000105
5.edf,train,EEG FT10,-6e-06,0.000225,0.000111,1.6e-05,0.000112
5.edf,train,EEG TPP9h,-0.000152,5.8e-05,-3e-05,1.4e-05,3.3e-05
5.edf,train,EEG TPP10h,-3e-06,0.000191,0.000106,1.5e-05,0.000107
5.edf,train,EEG PO9,-6.5e-05,0.000371,0.000115,1.6e-05,0.000116
5.edf,train,EEG PO10,-0.000178,4.1e-05,-5.8e-05,1.5e-05,6e-05
5.edf,train,EEG P9,-4.5e-05,0.000228,0.0001,1.5e-05,0.000101
5.edf,train,EEG P10,-2.3e-05,0.000467,9.8e-05,1.7e-05,9.9e-05
5.edf,train,EEG AFF1,5.3e-05,0.000196,0.000107,1.4e-05,0.000108
5.edf,train,EEG AFz,-0.000111,7e-05,-4.3e-05,2e-05,4.7e-05
5.edf,train,EEG AFF2,2.1e-05,0.000158,7.7e-05,1.4e-05,7.8e-05
5.edf,train,EEG FFC5h,-0.000132,8.3e-05,-4.5e-05,1.1e-05,4.6e-05
5.edf,train,EEG FFC3h,-8.7e-05,2.4e-05,-4.1e-05,8e-06,4.2e-05
5.edf,train,EEG FFC4h,3.1e-05,0.000134,7.8e-05,8e-06,7.9e-05
5.edf,train,EEG FFC6h,-0.000143,4.1e-05,-4.9e-05,1.1e-05,5e-05
5.edf,train,EEG FCC5h,1.1e-05,0.000148,8.8e-05,9e-06,8.8e-05
5.edf,train,EEG FCC3h,0.000135,0.000215,0.000177,7e-06,0.000177
5.edf,train,EEG FCC4h,0.000126,0.000187,0.000154,6e-06,0.000154
5.edf,train,EEG FCC6h,3e-05,0.000152,7.8e-05,9e-06,7.9e-05
5.edf,train,EEG CCP5h,9.4e-05,0.000219,0.000164,9e-06,0.000164
5.edf,train,EEG CCP3h,0.000116,0.000182,0.000152,6e-06,0.000152
5.edf,train,EEG CCP4h,0.000145,0.000223,0.000184,6e-06,0.000184
5.edf,train,EEG CCP6h,0.000161,0.000268,0.000214,8e-06,0.000214
5.edf,train,EEG CPP5h,0.000113,0.000236,0.000179,1e-05,0.000179
5.edf,train,EEG CPP3h,0.000116,0.000211,0.000164,8e-06,0.000164
5.edf,train,EEG CPP4h,0.000133,0.00023,0.000183,8e-06,0.000184
5.edf,train,EEG CPP6h,8.7e-05,0.000209,0.000155,1e-05,0.000155
5.edf,train,EEG PPO1,9.2e-05,0.00022,0.000153,1.1e-05,0.000154
5.edf,train,EEG PPO2,0.000113,0.000236,0.000176,1e-05,0.000176
5.edf,train,EEG I1,-5e-06,0.000571,0.000207,1.8e-05,0.000208
5.edf,train,EEG Iz,2.2e-05,0.0005,0.000189,1.7e-05,0.00019
5.edf,train,EEG I2,8e-06,0.000487,0.00016,1.7e-05,0.000161
5.edf,train,EEG AFp3h,-0.00024,4.1e-05,-0.000127,2.7e-05,0.00013
5.edf,train,EEG AFp4h,-0.00034,4e-06,-0.000145,2.7e-05,0.000148
5.edf,train,EEG AFF5h,-0.00024,1.8e-05,-0.00011,1.9e-05,0.000112
5.edf,train,EEG AFF6h,-0.000236,2.4e-05,-0.000102,1.7e-05,0.000104
5.edf,train,EEG FFT7h,-0.000347,5e-06,-0.000119,1.4e-05,0.00012
5.edf,train,EEG FFC1h,-0.000161,-7.6e-05,-0.00012,8e-06,0.00012
5.edf,train,EEG FFC2h,-8.7e-05,-7e-06,-5e-05,7e-06,5.1e-05
5.edf,train,EEG FFT8h,-0.000323,-1.3e-05,-0.000125,1.2e-05,0.000125
5.edf,train,EEG FTT9h,-0.00025,3.6e-05,-0.00011,1.4e-05,0.000111
